1;0,00;0,00;0;
2;0,00;0,00;0;
3;0,00;0,00;400;
4;0,00;0,00;400;
5;48,30;29,70;400;
6;48,00;29,70;2000;
7;47,80;29,70;1937;
8;47,80;29,70;1926;
9;47,80;29,70;1917;
10;48,50;29,70;1872;
11;48,50;29,70;1863;
12;48,50;29,70;1856;
13;48,50;29,70;1862;
14;48,50;29,70;1901;
15;48,50;29,70;1937;
16;48,50;29,70;1974;
17;48,50;29,70;1970;
18;48,50;29,70;1934;
19;48,50;29,70;1897;
20;48,50;29,70;1875;
21;48,50;29,70;1866;
22;48,50;29,70;1875;
23;48,50;29,70;1934;
24;50,70;29,70;2000;
25;50,70;29,70;2000;
26;50,70;29,70;2000;
27;50,70;29,70;2000;
28;50,70;29,70;2000;
29;50,70;29,70;2000;
30;50,70;29,70;2000;
31;50,70;29,70;2000;
32;50,70;29,70;2000;
33;50,70;29,70;2000;
34;50,70;29,70;2000;
35;50,70;29,70;2000;
36;50,70;29,70;2000;
37;50,70;29,70;2000;
38;50,70;29,70;2000;
39;50,70;29,70;2000;
40;50,70;29,70;1966;
41;50,70;29,70;1884;
42;52,10;29,70;1870;
43;52,50;29,70;1853;
44;51,40;29,70;1846;
45;51,40;29,70;1833;
46;51,40;29,70;1819;
47;51,40;29,70;1808;
48;51,40;29,70;1798;
49;47,30;29,60;1766;
50;47,30;29,60;1763;
51;47,30;29,60;1760;
52;47,30;29,60;1763;
53;47,30;29,60;1756;
54;47,30;29,60;1746;
55;47,30;29,60;1741;
56;47,30;29,60;1733;
57;46,90;29,50;1733;
58;46,90;29,50;1728;
59;46,90;29,50;1729;
60;46,90;29,50;1727;
61;46,90;29,50;1726;
62;46,90;29,30;1721;
63;46,90;29,30;1719;
64;46,90;29,30;1711;
65;46,90;29,30;1709;
66;46,90;29,30;1706;
67;47,00;29,20;1704;
68;47,00;29,20;1701;
69;47,00;29,20;1697;
70;47,00;29,20;1699;
71;47,00;29,20;1700;
72;47,00;29,20;1716;
73;47,00;29,20;1718;
74;47,00;29,20;1722;
75;47,00;29,20;1720;
76;47,00;29,20;1720;
77;47,00;29,20;1721;
78;47,00;29,20;1718;
79;47,00;29,20;1713;
80;47,40;28,80;1714;
81;47,40;28,80;1704;
82;47,40;28,80;1699;
83;47,40;28,80;1692;
84;47,10;28,70;1687;
85;47,10;28,70;1686;
86;47,10;28,70;1670;
87;47,10;28,70;1639;
88;47,10;28,70;1613;
89;47,10;28,70;1563;
90;47,10;28,70;1520;
91;47,10;28,70;1464;
92;47,10;28,70;1423;
93;47,10;28,70;1354;
94;47,10;28,70;1311;
95;47,10;28,70;1251;
96;47,10;28,70;1179;
97;47,10;28,70;1129;
98;47,10;28,70;1093;
99;47,10;28,70;1043;
100;47,10;28,70;1004;
101;47,10;28,70;982;
102;33,60;27,90;969;
103;33,60;27,80;947;
104;33,60;27,80;935;
105;33,60;27,80;926;
106;33,60;27,80;919;
107;33,60;27,80;908;
108;33,60;27,80;878;
109;33,60;27,80;867;
110;33,60;27,80;859;
111;33,60;27,80;845;
112;33,60;27,80;837;
113;33,60;27,80;822;
114;33,60;27,80;815;
115;33,60;27,80;807;
116;33,60;27,80;797;
117;33,60;27,80;789;
118;33,60;27,80;776;
119;30,70;26,80;746;
120;30,80;26,70;741;
121;30,90;26,70;737;
122;30,70;26,60;738;
123;30,70;26,60;738;
124;30,70;26,60;728;
125;30,70;26,60;713;
126;30,70;26,60;692;
127;30,70;26,60;685;
128;30,70;26,60;681;
129;30,70;26,60;691;
130;30,70;26,60;703;
131;30,70;26,60;718;
132;30,70;26,60;715;
133;30,70;26,60;702;
134;30,70;26,60;694;
135;30,70;26,60;672;
136;30,70;26,60;658;
137;30,70;26,60;648;
138;30,70;26,60;633;
139;30,70;26,60;626;
140;30,70;26,60;614;
141;30,70;26,60;605;
142;29,20;25,50;601;
143;29,00;25,50;598;
144;29,00;25,50;596;
145;29,00;25,50;593;
146;29,00;25,50;584;
147;29,00;25,50;577;
148;29,00;25,50;571;
149;29,00;25,50;571;
150;29,00;25,50;579;
151;29,00;25,50;587;
152;29,00;25,50;594;
153;29,00;25,50;593;
154;29,00;25,50;591;
155;29,00;25,50;602;
156;29,00;25,50;613;
157;28,70;24,90;626;
158;28,70;24,90;626;
159;28,70;24,90;607;
160;28,70;24,90;585;
161;28,70;24,90;569;
162;27,90;24,70;561;
163;27,90;24,60;554;
164;27,90;24,60;546;
165;27,90;24,60;540;
166;27,90;24,60;536;
167;27,90;24,60;535;
168;27,90;24,60;536;
169;27,90;24,60;536;
170;27,90;24,60;534;
171;27,90;24,60;532;
172;27,90;24,60;535;
173;27,90;24,60;541;
174;27,90;24,60;552;
175;27,90;24,60;567;
176;27,90;24,60;579;
177;27,90;24,60;590;
178;27,90;24,60;592;
179;27,90;24,60;594;
180;27,90;24,60;592;
181;29,40;24,20;589;
182;29,60;24,10;593;
183;29,70;24,10;592;
184;29,80;24,10;590;
185;29,80;24,10;587;
186;29,80;24,10;580;
187;29,80;24,10;580;
188;29,80;24,10;582;
189;29,80;24,10;595;
190;29,80;24,10;596;
191;29,80;24,10;599;
192;29,80;24,10;595;
193;29,80;24,10;589;
194;29,80;24,10;583;
195;29,80;24,10;578;
196;29,80;24,10;576;
197;29,80;24,10;575;
198;29,80;24,10;578;
199;32,10;24,00;588;
200;32,10;24,00;597;
201;32,10;24,00;606;
202;32,60;24,00;611;
203;32,70;24,00;610;
204;32,80;24,00;608;
205;32,80;24,00;610;
206;32,80;24,00;612;
207;32,80;24,00;623;
208;32,80;24,00;631;
209;32,80;24,00;631;
210;32,80;24,00;627;
211;32,80;24,00;625;
212;32,80;24,00;624;
213;32,80;24,00;624;
214;32,80;24,00;629;
215;32,80;24,00;634;
216;32,80;24,00;638;
217;32,80;24,00;641;
218;32,80;24,00;644;
219;32,80;24,00;646;
220;32,80;24,00;646;
221;33,60;24,00;646;
222;33,60;24,00;647;
223;33,60;24,00;647;
224;33,70;24,00;647;
225;33,70;24,00;645;
226;33,70;24,00;644;
227;33,70;24,00;643;
228;33,70;24,00;648;
229;33,70;24,00;652;
230;33,70;24,00;650;
231;33,70;24,00;651;
232;33,70;24,00;650;
233;33,70;24,00;653;
234;33,70;24,00;663;
235;33,70;24,00;667;
236;33,70;24,00;668;
237;33,70;24,00;673;
238;33,70;24,00;670;
239;33,70;24,00;673;
240;33,70;24,00;676;
241;33,70;24,10;674;
242;35,20;24,10;680;
243;35,20;24,10;682;
244;35,20;24,10;686;
245;35,20;24,10;687;
246;35,20;24,10;688;
247;35,20;24,10;681;
248;35,20;24,10;681;
249;35,20;24,10;678;
250;35,20;24,10;681;
251;35,20;24,10;683;
252;35,20;24,10;684;
253;35,20;24,10;683;
254;35,20;24,10;682;
255;35,20;24,10;685;
256;35,20;24,10;685;
257;35,20;24,10;685;
258;35,20;24,10;686;
259;35,20;24,10;684;
260;35,20;24,10;683;
261;35,50;24,20;682;
262;35,50;24,30;682;
263;35,50;24,20;683;
264;35,50;24,20;685;
265;35,50;24,20;686;
266;35,50;24,20;688;
267;35,50;24,20;688;
268;35,50;24,20;689;
269;35,50;24,20;689;
270;35,50;24,20;690;
271;35,50;24,20;689;
272;35,50;24,20;689;
273;35,50;24,20;688;
274;35,50;24,20;687;
275;35,50;24,20;685;
276;35,50;24,20;687;
277;35,50;24,20;687;
278;35,50;24,20;690;
279;35,50;24,20;688;
280;35,50;24,20;688;
281;35,50;24,20;687;
282;35,60;24,40;689;
283;35,60;24,40;688;
284;35,80;24,40;692;
285;35,80;24,40;695;
286;35,80;24,40;695;
287;35,80;24,40;702;
288;35,80;24,40;706;
289;35,80;24,40;705;
290;35,80;24,40;703;
291;35,80;24,40;703;
292;35,80;24,40;705;
293;35,80;24,40;707;
294;35,80;24,40;709;
295;35,80;24,40;710;
296;35,80;24,40;712;
297;35,80;24,40;719;
298;35,80;24,40;722;
299;35,80;24,40;725;
300;35,80;24,40;727;
301;35,80;24,40;725;
302;35,80;24,40;725;
303;37,20;24,50;731;
304;37,30;24,50;734;
305;37,30;24,50;734;
306;37,30;24,50;732;
307;37,30;24,50;730;
308;37,30;24,50;728;
309;37,30;24,50;727;
310;37,30;24,50;728;
311;37,30;24,50;727;
312;37,30;24,50;725;
313;37,30;24,50;724;
314;37,30;24,50;723;
315;37,30;24,50;725;
316;37,30;24,50;727;
317;37,30;24,50;729;
318;37,30;24,50;726;
319;37,30;24,50;724;
320;37,30;24,50;727;
321;37,30;24,50;727;
322;37,30;24,50;726;
323;37,30;24,50;722;
324;37,70;24,60;721;
325;37,60;24,70;719;
326;37,60;24,70;720;
327;37,60;24,70;721;
328;37,60;24,70;723;
329;37,50;24,70;723;
330;37,50;24,70;721;
331;37,50;24,70;723;
332;37,50;24,70;723;
333;37,50;24,70;727;
334;37,50;24,70;728;
335;37,50;24,70;724;
336;37,50;24,70;726;
337;37,50;24,70;723;
338;37,50;24,70;721;
339;37,50;24,70;722;
340;37,50;24,70;724;
341;37,50;24,70;724;
342;37,50;24,70;723;
343;37,50;24,70;722;
344;37,50;24,70;718;
345;37,40;24,80;720;
346;37,40;24,80;720;
347;37,40;24,80;721;
348;37,40;24,80;722;
349;37,60;24,80;723;
350;37,60;24,80;721;
351;37,60;24,80;724;
352;37,60;24,80;725;
353;37,60;24,80;724;
354;37,60;24,80;725;
355;37,60;24,80;722;
356;37,60;24,80;722;
357;37,60;24,80;723;
358;37,60;24,80;726;
359;37,60;24,80;730;
360;37,60;24,80;732;
361;37,60;24,80;729;
362;37,60;24,80;729;
363;37,60;24,80;729;
364;37,60;24,80;728;
365;37,60;24,80;731;
366;37,90;24,90;734;
367;37,90;24,90;733;
368;37,90;24,90;736;
369;37,90;24,90;736;
370;37,90;24,90;734;
371;37,90;24,90;730;
372;37,90;24,90;732;
373;37,90;24,90;733;
374;37,90;24,90;737;
375;37,90;24,90;740;
376;37,90;24,90;741;
377;37,90;24,90;744;
378;37,90;24,90;748;
379;37,90;24,90;750;
380;37,90;24,90;748;
381;37,90;24,90;747;
382;37,90;24,90;744;
383;37,90;24,90;744;
384;37,90;24,90;750;
385;37,90;24,90;754;
386;38,70;25,00;755;
387;38,80;25,00;755;
388;38,80;25,00;753;
389;38,80;25,00;750;
390;38,80;25,00;753;
391;38,80;25,00;755;
392;38,80;25,00;759;
393;38,80;25,00;760;
394;38,80;25,00;764;
395;38,80;25,00;764;
396;38,80;25,00;762;
397;38,80;25,00;763;
398;38,80;25,00;766;
399;38,80;25,00;769;
400;38,80;25,00;774;
401;38,80;25,00;772;
402;38,80;25,00;773;
403;38,80;25,00;771;
404;38,80;25,00;770;
405;38,80;25,00;769;
406;39,10;25,00;768;
407;39,10;25,10;767;
408;39,10;25,10;764;
409;39,10;25,10;763;
410;39,10;25,10;764;
411;39,10;25,10;764;
412;39,10;25,10;767;
413;39,10;25,10;767;
414;39,10;25,10;769;
415;39,10;25,10;773;
416;39,10;25,10;768;
417;39,10;25,10;768;
418;39,10;25,10;766;
419;39,10;25,10;767;
420;39,10;25,10;769;
421;39,10;25,10;770;
422;39,10;25,10;776;
423;39,10;25,10;778;
424;39,10;25,10;780;
425;39,40;25,10;784;
426;39,40;25,10;782;
427;39,40;25,10;782;
428;39,50;25,10;782;
429;39,50;25,10;776;
430;39,50;25,10;774;
431;39,50;25,10;774;
432;39,50;25,10;778;
433;39,50;25,10;781;
434;39,50;25,10;785;
435;39,50;25,10;787;
436;39,50;25,10;787;
437;39,50;25,10;790;
438;39,50;25,10;789;
439;39,50;25,10;792;
440;39,50;25,10;795;
441;39,50;25,10;794;
442;39,50;25,10;791;
443;39,50;25,10;788;
444;39,50;25,10;790;
445;39,50;25,10;791;
446;39,50;25,10;791;
447;39,90;25,20;793;
448;39,90;25,20;794;
449;39,90;25,10;795;
450;39,90;25,10;797;
451;39,90;25,10;795;
452;39,90;25,10;795;
453;39,90;25,10;799;
454;39,90;25,10;799;
455;39,90;25,10;800;
456;39,90;25,10;800;
457;39,90;25,10;798;
458;39,90;25,10;802;
459;39,90;25,10;800;
460;39,90;25,10;806;
461;39,90;25,10;806;
462;39,90;25,10;805;
463;39,90;25,10;808;
464;39,90;25,10;806;
465;39,90;25,10;808;
466;39,90;25,10;805;
467;39,90;25,10;806;
468;39,90;25,10;810;
469;40,20;25,20;812;
470;40,20;25,20;815;
471;40,20;25,20;814;
472;40,20;25,20;813;
473;40,20;25,20;810;
474;40,20;25,20;810;
475;40,20;25,20;816;
476;40,20;25,20;821;
477;40,20;25,20;825;
478;40,20;25,20;825;
479;40,20;25,20;824;
480;40,20;25,20;823;
481;40,20;25,20;826;
482;40,20;25,20;826;
483;40,20;25,20;825;
484;40,20;25,20;826;
485;40,20;25,20;823;
486;40,80;25,20;825;
487;40,80;25,20;827;
488;40,80;25,30;825;
489;40,80;25,30;825;
490;40,90;25,30;825;
491;40,90;25,30;822;
492;40,90;25,30;825;
493;40,90;25,30;828;
494;40,90;25,30;828;
495;40,90;25,30;829;
496;40,90;25,30;829;
497;40,90;25,30;828;
498;40,90;25,30;831;
499;40,90;25,30;834;
500;40,90;25,30;833;
501;40,90;25,30;835;
502;41,20;25,30;834;
503;41,20;25,30;833;
504;41,20;25,30;834;
505;41,20;25,30;836;
506;41,20;25,30;836;
507;41,40;25,30;840;
508;41,40;25,30;842;
509;41,50;25,30;843;
510;41,60;25,30;848;
511;41,60;25,30;852;
512;41,60;25,30;857;
513;41,60;25,30;861;
514;41,60;25,30;865;
515;41,60;25,30;869;
516;41,60;25,30;869;
517;41,60;25,30;872;
518;41,60;25,30;879;
519;41,60;25,30;887;
520;41,60;25,30;892;
521;41,60;25,30;903;
522;41,60;25,30;915;
523;41,60;25,30;933;
524;41,60;25,30;950;
525;41,60;25,30;964;
526;41,60;25,30;971;
527;41,60;25,30;974;
528;41,60;25,30;976;
529;41,60;25,30;974;
530;41,60;25,30;977;
531;43,50;25,30;981;
532;43,50;25,30;984;
533;43,50;25,30;992;
534;43,50;25,30;1002;
535;43,50;25,30;1014;
536;43,90;25,30;1020;
537;43,90;25,30;1020;
538;43,90;25,30;1014;
539;43,90;25,30;1015;
540;43,90;25,30;1013;
541;43,90;25,30;1017;
542;43,80;25,30;1024;
543;43,80;25,30;1029;
544;43,80;25,30;1035;
545;43,80;25,30;1031;
546;43,80;25,30;1029;
547;43,80;25,30;1032;
548;43,80;25,30;1033;
549;43,80;25,30;1036;
550;43,80;25,30;1041;
551;44,20;25,40;1041;
552;44,30;25,40;1044;
553;44,30;25,40;1045;
554;44,30;25,40;1048;
555;44,30;25,40;1055;
556;44,30;25,40;1056;
557;44,30;25,40;1052;
558;44,30;25,40;1050;
559;44,30;25,40;1045;
560;44,30;25,40;1053;
561;44,30;25,40;1059;
562;44,30;25,40;1060;
563;44,30;25,40;1060;
564;44,30;25,40;1066;
565;44,30;25,40;1061;
566;44,30;25,40;1061;
567;44,30;25,40;1059;
568;44,30;25,40;1057;
569;44,30;25,40;1054;
570;44,50;25,40;1056;
571;44,50;25,40;1058;
572;44,50;25,40;1062;
